col0,col1,col2,col3
St James' Church of England Primary School,Anglican Diocese of Liverpool,Haydock,Anglican Diocese of Liverpool
St Helen's Church of England Primary School,Anglican Diocese of Liverpool,Warrington,Anglican Diocese of Liverpool
St Paul's Church of England Primary School,Anglican Diocese of Liverpool,Wigan,Anglican Diocese of Liverpool
The Trinity Church of England Primary Academy,Diocese of Salisbury,Devizes,Diocese of Salisbury
St Andrew's Church of England Primary School,Diocese of Salisbury,Preston,Diocese of Salisbury
Trinity Church of England Primary School,Diocese of Peterborough,Aldwincle,Diocese of Peterborough
St Joseph's Catholic Primary School,Roman Catholic Diocese of Brentwood,Stanford-le-Hope,Roman Catholic Diocese of Brentwood
"St Andrews Church of England Primary School, Maghull",Anglican Diocese of Liverpool,Maghull,Anglican Diocese of Liverpool
St James' Church of England Primary School,Anglican Diocese of Liverpool,Wigan,Anglican Diocese of Liverpool
Sacred Heart Primary School,Sacred Heart Catholic High School,Newcastle upon Tyne,Roman Catholic Diocese of Hexham and Newcastle
Churchfield CofE Academy,Diocese of St Albans,Waltham Cross,Diocese of St Albans
St James' Church of England Primary School,Diocese of Chelmsford,Colchester,Diocese of Chelmsford
St John's Church of England Academy,Diocese of Coventry,Coventry,Diocese of Coventry
St Luke's CofE Primary School,Diocese of Oxford,Maidenhead,Diocese of Oxford
Wheatley Church of England Primary School,Diocese of Oxford,Oxford,Diocese of Oxford
St Andrew's Church of England Primary School,Diocese of Peterborough,Kettering,Diocese of Peterborough
St Barnabas Church of England School,Diocese of Peterborough,Wellingborough,Diocese of Peterborough
St Matthew's Church of England Primary School,Diocese of Chester,Edgeley,Diocese of Chester
St Peter's CofE Primary School,Diocese of Lincoln,Cleethorpes,Diocese of Lincoln
The Oxford Academy,Diocese of Oxford,Oxford,Diocese of Oxford
