col0,col1,col2
embassy of Cuba in Belgium,Forest/Vorst,Maison Dubois
"Embassy of Germany, Bratislava",Bratislava I,Nester's Palace
"Embassy of the United States, Jerusalem",Jerusalem,Arnona
"Embassy of the People's Republic of China, Vienna",Vienna,Palais Bratmann
embassy of the Czech Republic in Austria,Vienna,Palais Cumberland
embassy of Croatia in Austria,Vienna,Palais Hoyos
"Embassy of Saudi Arabia, Prague",Prague,Prague
"Embassy of Saudi Arabia, Lisbon",Lisbon,Lisbon
"Lithuanian Embassy, Tallinn",Tallinn City,Vanalinn
"Mauritian Embassy, Berlin",Mitte,Tiergarten
"Embassy of Egypt, Sofia",Sofia Capital Municipality,Sofia
"Embassy of Romania, Sofia",Sofia Capital Municipality,Sofia
Embassy of Spain in Rome,Rome,Palazzo Borghese
"Portuguese Embassy, São Tomé",Água Grande District,São Tomé
"Embassy of Germany, Tokyo",Minato-ku,Tokyo
embassy of Italy in France,Paris,Hôtel de Boisgelin
Embassy of Norway in Helsinki,Helsinki,Eira
embassy of Iran in Austria,Vienna,Palais Sigray Saint-Marsan
