col0,col1,col2
ADAC,European Movement Germany,registered association
Naturschutzbund Deutschland,BirdLife International,registered association
Deutscher Sparkassen- und Giroverband e.V.,Zentralausschuss der Werbewirtschaft,registered association
German Bar Association,German Association for the Protection of Intellectual Property,registered association
Bund für Umwelt und Naturschutz Deutschland,Association for the Taxation of Financial Transactions and for Citizens' Action,registered association
Deutsche Physikalische Gesellschaft,International Union of Pure and Applied Physics,registered association
RAL Deutsches Institut für Gütesicherung und Kennzeichnung,Federation of German Consumer Organisations,registered association
Deutscher Frauenring,International Alliance of Women,registered association
Fachgesellschaft für Ernährungstherapie und Prävention,Initiative Transparent Civil Society,registered association
Gesellschaft für Informatik,Informationsdienst Wissenschaft e.V.,registered association
Research Association for Combustion Engines,Informationsdienst Wissenschaft e.V.,registered association
