col0,col1,col2
Republic of Adygea,Adyghe,Krasnodar Krai
Komi Republic,Komi-Zyrian,Arkhangelsk Oblast
Karelia,Karelian,Murmansk Oblast
Republic of Kalmykia,Kalmyk language,Republic of Dagestan
Udmurt Republic,Udmurt,Kirov Oblast
Republic of Mordovia,Moksha,Chuvash Republic
Mari El Republic,Russian,Chuvash Republic
Chuvash Republic,Chuvash,Republic of Mordovia
Karachay-Cherkess Republic,Abaza,Kabardino-Balkaria
Kabardino-Balkaria,Ingush,Republic of North Ossetia-Alania
Chechen Republic,Avaric,Republic of Ingushetia
Republic of Dagestan,Andi,Chechen Republic
Republic of Ingushetia,Ingush,Chechen Republic
Republic of North Ossetia-Alania,Nanai,Chechen Republic
Altai Republic,Khakas,Republic of Khakassia
Republic of Khakassia,Chulym,Altai Republic
Republic of Tatarstan,Tatar,Republic of Bashkortostan
Republic of Bashkortostan,Bashkir,Republic of Tatarstan
Sakha Republic,Sakha,Khabarovsk Krai
Republic of Buryatia,Khalkha Mongolian,Tuva Republic
