col0,col1,col2,col3,col4
Okayama Prefectural Assembly,Okayama Prefecture,prefectural assembly,Japan,55
Gifu Prefectural Assembly,Gifu Prefecture,prefectural assembly,Japan,46
Yamanashi Prefectural Assembly,Yamanashi Prefecture,prefectural assembly,Japan,38
Yamagata Prefectural Assembly,Yamagata Prefecture,prefectural assembly,Japan,44
Yamaguchi Prefectural Assembly,Yamaguchi Prefecture,prefectural assembly,Japan,47
Toyama Prefectural Assembly,Toyama Prefecture,prefectural assembly,Japan,40
Miyazaki Prefectural Assembly,Miyazaki Prefecture,prefectural assembly,Japan,39
Miyagi Prefectural Assembly,Miyagi Prefecture,prefectural assembly,Japan,59
Nara Prefectural Assembly,Nara Prefecture,prefectural assembly,Japan,44
Osaka Prefectural Assembly,Ōsaka Prefecture,prefectural assembly,Japan,88
Ōita Prefectural Assembly,Ōita Prefecture,prefectural assembly,Japan,43
