col0,col1,col2
2016 Wales rugby union tour of New Zealand,2016-01-01,rugby union
1999 Ladies European Tour,1999-01-01,golf
1998 Ladies European Tour,1998-01-01,golf
1997 Ladies European Tour,1997-01-01,golf
1996 Ladies European Tour,1996-01-01,golf
1994 Ladies European Tour,1994-01-01,golf
Afghan cricket team in the West Indies in 2017,2017-01-01,cricket
Bangladesh women's cricket team in Ireland in 2016,2016-01-01,cricket
West Indian cricket team in England in 2017,2017-01-01,cricket
South African cricket team in England in 2017,2017-01-01,cricket
Irish cricket team in England in 2017,2017-01-01,cricket
Hong Kong cricket team in Ireland in 2016,2016-01-01,cricket
Afghan cricket team in Ireland in 2016,2016-01-01,cricket
Hong Kong cricket team in Scotland in 2016–17,2016-01-01,cricket
Afghan cricket team in Scotland in 2016,2016-01-01,cricket
Pakistani cricket team in England and Ireland in 2016,2016-01-01,cricket
Sri Lankan cricket team in England and Ireland in 2016,2016-01-01,cricket
Lord Hawke's XI cricket team in North America in 1894,1894-01-01,cricket
Pakistani cricket team in Zimbabwe in 2015,2015-01-01,cricket
