col0,col1,col2
2018 Shenzhen Open,2017 Shenzhen Open,Women's Tennis Association
2017 Western & Southern Open (women),2016 Western & Southern Open (women),Women's Tennis Association
2017 Rogers Cup (women),2016 Rogers Cup (women),Women's Tennis Association
2017 Swedish Open (women),2016 Swedish Open (women),Women's Tennis Association
2017 Citi Open (women),2016 Citi Open (women),Women's Tennis Association
2017 Ricoh Open (women),2016 Ricoh Open (women),Women's Tennis Association
2017 Aegon Open Nottingham (women),2016 Aegon Open Nottingham (women),Women's Tennis Association
2017 Apia International Sydney,2016 Apia International Sydney (women),Women's Tennis Association
2017 ASB Classic (women),2016 ASB Classic (women),Women's Tennis Association
2017 Brisbane International (women),2016 Brisbane International (women),Women's Tennis Association
2004 AIG Japan Open – Men,2003 AIG Japan Open – men,Association of Tennis Professionals
2004 Adidas International (men),2003 Adidas International (men),Association of Tennis Professionals
