col0,col1,col2
Refugi de l'Arp,1937,21
Gabardito mountain hut,1280,45
Refugio de Bachimaña Superior,2225,8
Refugio de los Ibones de Bachimaña,2200,80
Refugi Molières,2390,18
Rifugio Salmurano,1848,40
Refugi Vicenç Barbé,890,20
Refugi de la Ferreria del Vedat,299,15
Molí de Gósol,1332,24
Pleta de Comabella,2139,8
Xalet de Coll de Pal,1928,50
Refugi Font Ferrera,1157,40
Refugio de Respomuso,2220,105
Estós mountain hut,1890,120
Refugi Caro UEC,1110,50
Refugi del Serrat de les Esposes,1510,38
Refugio de San Vicenda,1780,8
Refugi Prat d'Aguiló,1997,32
Refugi Pallerols,1628,16
Refugi Mas del Tronc,719,28
