col0,col1,col2,col3
Agria,Foreign corporation registered in Norway,Stockholm,2004-01-01
Skandia,joint-stock company,Stockholm,1855-01-01
Wiener Städtische Versicherung,Aktiengesellschaft,Vienna,1824-01-01
Allianz SE,Societas Europaea,Munich,1890-02-05
D.A.S.,joint-stock company,Munich,1928-01-01
Ergo Group,Aktiengesellschaft,Düsseldorf,1997-01-01
Württembergische Versicherung,joint-stock company,Stuttgart,1828-01-01
USAA,mutual insurance,San Antonio,1922-06-20
The People's Insurance Company,joint-stock company,Beijing,1949-01-01
Fondiaria-Sai,joint-stock company,Turin,2002-12-31
Gothaer Versicherung,mutual organization,Cologne,2013-02-04
Gerling,GmbH,Cologne,1904-05-04
Extremus,Aktiengesellschaft,Cologne,2002-09-03
