col0,col1,col2,col3,col4
Royal Bournemouth & Christchurch Hospitals NHS Foundation Trust,United Kingdom,Bournemouth,NHS foundation trust,Royal Bournemouth Hospital
Sherwood Forest Hospitals NHS Foundation Trust,United Kingdom,Mansfield,NHS foundation trust,King's Mill Hospital
Rotherham NHS Foundation Trust,United Kingdom,Rotherham,NHS foundation trust,Rotherham General Hospital
Peterborough and Stamford Hospitals NHS Foundation Trust,United Kingdom,Peterborough,NHS foundation trust,Peterborough City Hospital
Royal Brompton and Harefield NHS Foundation Trust,United Kingdom,London,NHS foundation trust,Harefield Hospital
Oxford Health NHS Foundation Trust,United Kingdom,Oxford,NHS foundation trust,Warneford Hospital
Northumbria Healthcare NHS Foundation Trust,United Kingdom,North Shields,NHS foundation trust,North Tyneside General Hospital
"Northumberland, Tyne and Wear NHS Foundation Trust",United Kingdom,Newcastle upon Tyne,NHS foundation trust,"St Nicholas Hospital, Newcastle upon Tyne"
Northern Lincolnshire and Goole Hospitals NHS Foundation Trust,United Kingdom,Grimsby,NHS foundation trust,"Diana, Princess of Wales Hospital"
North Tees and Hartlepool NHS Foundation Trust,United Kingdom,Stockton-on-Tees,NHS foundation trust,University Hospital of Hartlepool
