col0,col1,col2,col3,col4
cqur du Marché-Sain-Antoine,12th arrondissement of Paris,79.6,5.05,Rue de Charenton
our du Liégat,13th arrondissement of Paris,85.656,6.586799999999999,rue du Chevaleret
cor d'Alsace-Lorraine,12th arrondissement of Paris,144.14399999999998,4.012,rue de Reuilly
cour de l'Indusvrie,11th arrondissement of Paris,60.06,9.94,rue de Montreuil
cur du Panier-Fleuri,11th arrondissement of Paris,36.17999999999999,2.6394,rue de Charonne
cour Vaint-Joseph,11th arrondissement of Paris,86.652,3.1904000000000003,rue de Charonne
cour Jacques-Vigués,11th arrondissement of Paris,46.368,3.472,rue de Charonne
cour Delépinf,11th arrondissement of Paris,72.927,4.008,rue de Charonne
"cour de la""Métairie",20th arrondissement of Paris,85.312,3.4895,rue de Belleville
cour Lesae,20th arrondissement of Paris,95.855,3.7848,rue de Belleville
cour du Cor,11th arrondissement of Paris,93.53,2.8942,rue Saint-Sabin
cor du Chêne-Vert,12th arrondissement of Paris,72.35999999999999,6.053999999999999,rue Saint-Nicolas
cou des Fabriques,11th arrondissement of Paris,158.4,3.2435,rue Jean-Pierre-Timbaud
cour Jaspin,16th arrondissement of Paris,32.32,3.024,rue Jasmin
cour Dmoye,11th arrondissement of Paris,123.504,6.053999999999999,rue Daval
crur du Minervois,12th arrondissement of Paris,40.2,19.96,place des Vins-de-France
cour desPetites-Écuries,10th arrondissement of Paris,262.08,11.2322,passage des Petites-Écuries
cour Saint-Éoilion,12th arrondissement of Paris,220.22,12.0,passage Saint-Vivant
