col0,col1,col2
National Republican Guard (Spain),Republican zone,1936-01-01
Kempeitai,Empire of Japan,1881-01-01
International Gendarmerie,Principality of Albania,1913-11-10
National Republican Guard,Italian Social Republic,1943-01-01
Feldgendarmerie,German Empire,1866-01-01
Royal Moroccan Gendarmerie,Morocco,1957-01-01
National Gendarmerie,Gabon,1960-12-30
Malian National Gendarmerie,Mali,1960-09-17
National Police of Nicaragua,Nicaragua,1979-08-22
Israel Border Police,Israel,1953-01-01
Iraqi Police,Iraq,2003-01-01
Swedish Gendarmerie,Iran,1910-01-01
National Guard,El Salvador,1912-01-01
