col0,col1,col2
Academy of Music in Katowice,Poland,immovable monument
Royal Conservatory of Brussels,Belgium,protected heritage site in Brussels
Conservatoire national supérieur de musique et de danse de Lyon,France,registered historic monument
Gnessin Russian Academy of Music,Russia,cultural heritage site in Russia
Moscow Conservatory,Russia,cultural heritage site in Russia
Saint Petersburg Conservatory,Russia,cultural heritage site in Russia
Conservatoire de Musique de Genève,Switzerland,class A Swiss cultural property of national significance
École Normale de Musique de Paris,France,« Patrimoine du XXe siècle » label
New England Conservatory of Music,United States of America,National Historic Landmark
Sydney Conservatorium of Music,Australia,Heritage Act - State Heritage Register
Norwegian Academy of Music,Norway,heritage site in Norway
Institut National des Jeunes Aveugles,France,monument historique classé
Urals Mussorgsky State Conservatoire,Russia,cultural heritage site in Russia
Rostov State Conservatory,Russia,cultural heritage site in Russia
Novosibirsk State Conservatory,Russia,cultural heritage site in Russia
Nizhny Novgorod State Conservatory,Russia,cultural heritage site in Russia
Astrakhan State Conservatory,Russia,cultural heritage site in Russia
Kazan Conservatory,Russia,cultural heritage site in Russia
Saratov Conservatory,Russia,cultural heritage site in Russia
Carlos Gomes State Institute,Brazil,DPHAC Good Class
