col0,col1,col2,col3
Agrisano,Switzerland,insurance industry,foundation
USAA,United States of America,financial services,bank
OP Financial Group,Finland,financial services,bank
Crédit mutuel Arkéa,France,financial services,bank
Credit Mutuel,France,financial services,bank
SIC Insurance Company,Ghana,insurance industry,insurance company
Compañía de Seguros La Equitativa,Spain,financial services,insurance company
National General Insurance,United States of America,insurance,insurance company
Enterprise Insurance,Ghana,insurance,insurance company
Arabian Shield Cooperative Insurance Company,Saudi Arabia,insurance,insurance company
OP Financial Group,Finland,financial services,insurance company
China Taiping Insurance Holdings,People's Republic of China,insurance,insurance company
Crédit mutuel Arkéa,France,financial services,insurance company
