col0,col1,col2
Gaseosas Glacial,Colombia,road bicycle racing
Avianca-Telecom,Colombia,road bicycle racing
Sindicato de Empleados Publicos de San Juan,Argentina,road bicycle racing
Team Velo Reality,Uzbekistan,road bicycle racing
Ironage-Colner,Brazil,road bicycle racing
China Continental Team of Gansu Bank,People's Republic of China,road bicycle racing
Labor,France,road bicycle racing
União Desportiva Oliveirense,Portugal,road bicycle racing
Sporting CP (cycling),Portugal,road bicycle racing
Gris 2000,Italy,road bicycle racing
Geldhof Jielker,Belgium,road bicycle racing
Team Shaklee,United States of America,road bicycle racing
IRT Racing,United States of America,road bicycle racing
Gunma-Grifin Racing Team,Japan,road bicycle racing
C Project,Japan,road bicycle racing
Cube Action Team,Germany,mountain bike racing
Macedonian Bike Riders,North Macedonia,cycle sport
Gewiss-Bianchi,Italy,cycle sport
Salamini-Luxor TV,Italy,cycle sport
Max Meyer,Italy,cycle sport
