col0,col1,col2
A11 motorway,40.0,Roads and Traffic Agency
A112 motorway,3.452,Roads and Traffic Agency
A18 motorway,41.946,Roads and Traffic Agency
A1 motorway,69.637,Roads and Traffic Agency
A201 motorway,5.0,Brussels Mobility
A12 motorway,55.0,Brussels Mobility
A10 motorway,104.51,Brussels Mobility
R5 road,11.0,Public Service of Wallonia
A26 motorway,102.516,Public Service of Wallonia
A8 motorway,72.682,Public Service of Wallonia
A604 motorway,5.33,Public Service of Wallonia
A54 motorway,23.5,Public Service of Wallonia
A601 motorway,4.75,Public Service of Wallonia
A501 motorway,5.616,Public Service of Wallonia
A503 motorway,3.52,Public Service of Wallonia
