col0,col1,col2
Grenadier-Regiment König Friedrich Wilhelm IV. (1. Pommersches) Nr. 2,1679-02-20,World War I
Royal Tank Regiment,1916-01-01,World War I
Coldstream Guards,1650-01-01,World War I
Infanterie-Regiment Hamburg (2. Hanseatisches) Nr. 76,1866-09-27,World War I
Irish Guards,1900-04-01,World War I
3rd Cavalry Regiment,1846-01-01,World War I
2. Hannoversches Infanterie-Regiment Nr. 77,1866-01-01,World War I
8th Bersaglieri Regiment,1871-01-01,World War I
"1st Royal Bavarian Chevau-légers ""Emperor Nicholas of Russia""",1682-01-01,World War I
Polish 24th Uhlan Regiment,1918-01-01,World War II
3. Posensches Infanterie-Regiment Nr. 58,1860-01-01,World War I
14th Infantry Regiment,1861-01-01,Philippine–American War
149th Regiment Royal Armoured Corps,1941-01-01,World War II
149th Armor Regiment,1959-01-01,World War II
148th Regiment Royal Armoured Corps,1941-01-01,World War II
142nd Infantry Regiment,1917-01-01,World War II
12th Infantry Regiment,1861-01-01,World War II
11th Infantry Regiment,1897-01-01,World War II
107th Regiment Royal Armoured Corps,1941-01-01,World War II
103rd (Lancashire Artillery Volunteers) Regiment Royal Artillery,1859-01-01,World War II
