col0,col1,col2,col3
ZŠ a MŠ generála Františka Fajtla DFC,public-benefit corporation,1996-04-02,Letňany
ZŠ a MŠ Tupolevova,public-benefit corporation,1996-04-02,Letňany
Mateřská škola Příborská,public-benefit corporation,1979-01-01,Letňany
"Mateřská škola, Praha 10, Horolezecká 912",public-benefit corporation,1996-04-22,Prague 15
"Mateřská škola, Praha 10, Trhanovské náměstí 7",public-benefit corporation,1928-09-01,Prague 15
"Mateřská škola dánského typu, Praha 10, Libkovská 1069",public-benefit corporation,1996-04-22,Prague 15
"Mateřská škola, Praha 10, Parmská 388",public-benefit corporation,1996-04-22,Prague 15
"Mateřská škola, Praha 10, Parmská 389",public-benefit corporation,1996-04-22,Prague 15
Mateřská škola Slunečnice,public-benefit corporation,1996-04-22,Prague 15
"Mateřská škola, Praha 10, Milánská 472",public-benefit corporation,1996-04-22,Prague 15
"Mateřská škola, Praha 10, Za Nadýmačem 927",public-benefit corporation,1992-04-22,Prague 22
"Mateřská škola, Praha 10, Jakobiho 329",public-benefit corporation,1996-04-22,Petrovice
