col0,col1,col2,col3
Lyneham Primary School,United Kingdom,foundation school,Wiltshire
Central Primary School,United Kingdom,foundation school,Northumberland
Livingstone Primary School,United Kingdom,foundation school,Bedford
Hillbrook School,United Kingdom,foundation school,London Borough of Wandsworth
Repton Manor Primary School,United Kingdom,foundation school,Kent
Trumpington Meadows Primary School,United Kingdom,foundation school,Cambridgeshire
Goat Lees Primary School,United Kingdom,foundation school,Kent
Queen Emma Primary School,United Kingdom,foundation school,Cambridgeshire
Queensgate Foundation Primary,United Kingdom,foundation school,Isle of Wight
Great Denham Primary School,United Kingdom,foundation school,Bedford
