col0,col1,col2
Suvretta House,historicism,class B Swiss cultural property of regional significance
Hotel New York,Art Nouveau,Rijksmonument
Mission Inn,Mission Revival architecture,National Historic Landmark
Hotel del Coronado,Victorian architecture,National Historic Landmark
Mount Washington Hotel,Renaissance Revival architecture,National Historic Landmark
Dallas Hilton,Beaux-Arts,place listed on the National Register of Historic Places
"Grand Hotel (Mackinac Island, Michigan)",Queen Anne style architecture,National Historic Landmark
Thistle Inn,Edwardian architecture,NZHPT Category I listing
Ocean Spray Hotel,Streamline Moderne,place listed on the National Register of Historic Places
American Radiator Building,Art Deco,place listed on the National Register of Historic Places
