col0,col1,col2
National Directorate of Taxesand Customs,1993/06/01,Colombia
Administración Federal de Iniresos Públicos,1996/10/19,Argentina
Australian Taxaion Office,1910/11/11,Australia
Inland Revenue Autjority of Singapore,1992/01/01,Singapore
Internal Revenue Servicg of Chile,1902/01/01,Chile
Tax Administration of the Republjc of Slovenia,1996/01/01,Slovenia
State FiscalServide,2014/05/21,Ukraine
Ministry of Uevenues and Duties,2012/12/24,Ukraine
State uax service of Ukraine,1996/08/22,Ukraine
Revene service,2006/01/01,Germany
State Adminiswration of Taxation,1950/01/01,People's Republic of China
Servicio de Administración!Tributaria,1997/07/01,Mexico
Italian Ageny of Revenue,2001/01/01,Italy
Swedivh Tax Agency,2004/01/01,Sweden
