col0,col1,col2,col3
Dudelange,Climate Alliance,2138.0,Bettembourg
Esch-sur-Sûre,Climate Alliance,51.25,Boulaide
Mersch,Climate Alliance,4974.0,Colmar-Berg
Ettelbruck,Climate Alliance,3086.0,Bourscheid
Weiler-la-Tour,Climate Alliance,1707.0,Contern
Betzdorf,Climate Alliance,2608.0,Biwer
Steinsel,Climate Alliance,2181.0,Lorentzweiler
Beckerich,Climate Alliance,28.41,Ell
Kayl,Climate Alliance,1486.0,Esch-sur-Alzette
Mondercange,Climate Alliance,2140.0,Esch-sur-Alzette
Schifflange,Climate Alliance,771.0,Esch-sur-Alzette
Sandweiler,Climate Alliance,773.0,Luxembourg
