col0,col1,col2
The New Inn,Grade II listed building,beer garden
The Hoy And Helmet Inn,Grade II listed building,beer garden
The Bell Inn,Grade II listed building,beer garden
The Oak Inn,Grade II listed building,jukebox
Lamb And Fountain Inn,Grade II listed building,darts
The Crown Inn,Grade II listed building,darts
"43, High Street",Grade II listed building,Wi-Fi
Sun Inn,Grade II listed building,accommodation
The Coachman Inn,Grade II listed building,accommodation
The Goat Inn,Grade II listed building,accommodation
Black Horse Inn,Grade II listed building,accommodation
Crown Inn,Grade II listed building,accommodation
