col0,col1,col2
Roman Catholic Diocese of Chełm,Stanisław Jamrozek,Chełm
Greek Catholic Diocese of Maramureș,Vasile Bizău,Baia Mare
Diocese of Gary,Robert John McClory,Gary
Chaldean Catholic Diocese of Amadiyah and Zaku,Rabban al-Qas,Zakho
Roman Catholic Archdiocese of Veszprém,György Udvardy,Veszprém
Greek Catholic Diocese of Cluj-Gherla,Florentin Crihălmeanu,Cluj-Napoca
Romanian Catholic Eparchy of Oradea Mare,Virgil Bercea,Oradea
Eparchy of Košice,Milan Chautur,Košice
Metropolitanate of Belgrade,Dimitrije,Belgrade
Roman Catholic Diocese of Hildesheim,Heiner Wilmer,Hildesheim
Apostolic Exarchate of Sofia,Christo Proykov,Sofia
