col0,col1,col2,col3
Northland Community & Technical College,associate's colleges: high career & technical-mixed traditional/nontraditional,"1101 Hwy One East, Thief River Falls, MN, 56701",1949-01-01
Northwest–Shoals Community College,associate's colleges: high career & technical-high traditional,"800 George Wallace Blvd, Muscle Shoals, AL, 35661",1993-01-01
Otero Junior College,associate's colleges: mixed transfer/career & technical-high nontraditional,"1802 Colorado Ave, La Junta, CO, 81050",1941-01-01
Las Positas College,associate's colleges: high transfer-high traditional,"3000 Campus Hill Drive, Livermore, CA, 94551-7650",1963-01-01
Maryland Institute College of Art,"special focus four-year: arts, music and design schools","1300 Mount Royal Avenue, Baltimore, MD, 21217-4134",1826-01-01
International Academy of Design & Technology – Detroit,"special focus four-year: arts, music and design schools","1850 Research Drive, Troy, MI, 48083",2003-01-01
Massachusetts College of Pharmacy and Health Sciences,special focus four-year: other health professions schools,"179 Longwood Ave, Boston, MA, 02115-5896",1823-01-01
Lancaster General College of Nursing and Health Sciences,special focus four-year: other health professions schools,"410 N Lime Street, Lancaster, PA, 17602",1903-01-01
Forest Institute,special focus four-year: other health professions schools,"2885 W Battlefield Rd, Springfield, MO, 65807",1979-01-01
"Penn State Fayette, The Eberly Campus",baccalaureate/associate's colleges: mixed baccalaureate/associate's,"2201 University Drive, Lemont Furnace, PA, 15456-0519",1965-01-01
Penn State DuBois,baccalaureate/associate's colleges: mixed baccalaureate/associate's,"1 College Place, DuBois, PA, 15801-2549",1935-01-01
