col0,col1,col2,col3
Nissan,1933-12-26,kabushiki gaisha,Hiroto Saikawa
Ford Motor Company,1903-06-16,public company,James Hackett
Renault,1898-12-24,Société par actions simplifiée,Clotilde Delbos
Fiat Chrysler Automobiles,2014-01-01,Naamloze vennootschap,Michael Manley
NIO,2014-01-01,joint-stock company,William Li
Waymo,2016-12-13,limited liability company,John Krafcik
Mercedes-AMG,1967-06-01,GmbH,Tobias Moers
Citroën,1919-06-20,société anonyme,Linda Jackson
BMW,1916-03-07,Aktiengesellschaft,Oliver Zipse
Aston Martin Lagonda,1913-01-01,private company limited by shares,Andy Palmer
Ferrari,1947-01-01,Naamloze vennootschap,Louis C. Camilleri
Fiat S.p.A.,1899-01-01,S.p.A.,Sergio Marchionne
Chrysler,1925-06-06,limited liability company,Sergio Marchionne
Škoda Auto,1895-12-17,akciová společnost,Bernhard Maier
