col0,col1,col2
American Red Cross,United States of America,1881-05-21
Norwegian Red Cross,Norway,1865-11-04
Japanese Red Cross Society,Japan,1877-05-01
Canadian Red Cross,Canada,1896-01-01
Czechoslovak Red Cross,Czechoslovakia,1920-12-01
Philippine Red Cross,Philippines,1917-01-01
Yemen Red Crescent Society,Yemen,1968-01-01
Honduran Red Cross,Honduras,1937-09-24
Guatemalan Red Cross,Guatemala,1923-04-22
Samoa Red Cross Society,Samoa,1952-01-01
Argentine Red Cross,Argentina,1918-01-01
Red Cross of Serbia,Serbia,1876-02-06
