col0,col1,col2,col3
Arena at Gwinnett Center,Atlanta metropolitan area,Walter P Moore Engineers and Consultants,11355
Amalie Arena,Tampa,Walter P Moore Engineers and Consultants,19204
Amway Center,Orlando,Walter P Moore Engineers and Consultants,18846
KFC Yum! Center,Louisville,Walter P Moore Engineers and Consultants,22090
Pyramid Arena,Memphis,Walter P Moore Engineers and Consultants,21000
Frank Erwin Center,Austin,Walter P Moore Engineers and Consultants,17900
Toyota Center,Houston,Walter P Moore Engineers and Consultants,18023
Wells Fargo Center,Philadelphia,Walter P Moore Engineers and Consultants,20328
T-Mobile Arena,Paradise,Thornton Tomasetti,20000
Honda Center,Anaheim,Thornton Tomasetti,17174
BOK Center,Tulsa,Thornton Tomasetti,19199
Wells Fargo Arena,Des Moines,Thornton Tomasetti,16980
Bradley Center,Milwaukee,Thornton Tomasetti,18800
Prudential Center,Newark,Thornton Tomasetti,17625
Barclays Center,Brooklyn,Thornton Tomasetti,17732
