col0,col1,col2
Harlem Yacht Club,1883-06-01,City Island
Royal Freshwater Bay Yacht Club,1896-01-01,Peppermint Grove
Seawanhaka Corinthian Yacht Club,1871-01-01,Centre Island
Club Náutico San Isidro,1910-02-26,San Isidro
Knickerbocker Yacht Club,1874-01-01,Port Washington
Lakewood Yacht Club,1955-01-01,Kemah
Bras d'Or Yacht Club,1904-07-26,Baddeck
Huguenot Yacht Club,1885-01-01,New Rochelle
Dartmouth Yacht Club,1962-01-01,Dartmouth
Stamford Yacht Club,1890-01-01,Stamford
Carmel Sailing Community,2014-01-01,Haifa
Yacht Clube da Bahia,1935-01-01,Salvador
Aarhus Sejlklub,1880-07-27,Aarhus
Royal Gothenburg Yacht Club,1860-01-01,Gothenburg
Royal Tarragona Yacht Club,1878-01-01,Tarragona
Arenys de Mar Yacht Club,1952-01-01,Arenys de Mar
Royal Regatta Club of Alicante,1889-01-01,Alicante
Koninklijke Nederlandsche Zeil- & Roeivereeniging,1847-01-01,Muiden
Charlottetown Yacht Club,1922-01-01,Charlottetown
Seven Feet Yacht Club,2000-01-01,Vladivostok
