col0,col1,col2,col3
Media Markt,Media-Saturn-Holding,retail,1979-11-24
e-mart,Shinsegae,retail,1993-01-01
Virgin Megastores,Vornado Realty Trust,retail,1971-01-01
Safeway,Cerberus Capital Management,retail,1915-01-01
Kopeyka,X5 Retail Group,retail,1998-01-01
Pyaterochka,X5 Retail Group,retail,1998-01-01
Perekryostok,X5 Retail Group,retail,1995-01-01
Real,Metro AG,retail,1992-01-01
Massimo Dutti,Inditex,retail,1985-01-01
Microsoft Store,Microsoft,retail,2009-10-22
TCBY,Mrs. Fields,Food retail sector,1981-01-01
Deli de Luca,NorgesGruppen,Food retail sector,2003-01-01
Pepco,Pepkor,retail,1999-01-01
Mannings,Dairy Farm International Holdings,retail,1972-01-01
Detskiy Mir,Sistema,retail,1957-01-01
Xenos,Blokker Holding,retail,1973-01-01
Netto,Les Mousquetaires,trade,2001-01-01
Eldorado,M.video,retail,1994-01-01
Monoprix,Groupe Casino,retail,1932-01-01
Loblaws,Loblaw Companies,retail,1919-01-01
