col0,col1,col2,col3
DB Busverkehr Hessen,Nordhessischer Verkehrsverbund,business,Gießen
Stadtwerke Witzenhausen,Nordhessischer Verkehrsverbund,City and municipal services,Witzenhausen
Stadtwerke Mühlheim am Main,Rhein-Main-Verkehrsverbund,City and municipal services,Mühlheim am Main
DB Busverkehr Hessen,Nordhessischer Verkehrsverbund,transport company,Gießen
Baltrum-Linie,Verband Deutscher Reeder,transport company,Baltrum
Vetter Verkehrsbetriebe,Mitteldeutscher Verkehrsverbund,transport company,Zörbig
Tegernsee-Bahn Betriebsgesellschaft,Association of German Transport Companies,transport company,Tegernsee
Stadtwerke Witzenhausen,Nordhessischer Verkehrsverbund,transport company,Witzenhausen
Stadtwerke Mühlheim am Main,Rhein-Main-Verkehrsverbund,transport company,Mühlheim am Main
Regionalbus Leipzig,Mitteldeutscher Verkehrsverbund,transport company,Bennewitz
Omnibus-Verkehrsgesellschaft Heideland,Mitteldeutscher Verkehrsverbund,transport company,Oschatz
