col0,col1,col2,col3
Kol Chai Music,102.5,2017-12-10,Kol Chai
WJMH,102.1,1947-01-01,Entercom
KROQ-FM,106.7,1962-01-01,Entercom
Star 104.5 FM,104.5,2004-01-01,NOVA Entertainment
WZYP,104.3,1978-01-01,Cumulus Media
100.9 ZZZ FM,100.9,1994-01-01,Broadcast Operations Group
WRBQ-FM,104.7,1954-01-01,Beasley Broadcast Group
CKLH-FM,102.9,1986-01-01,Bell Media
WTUE,104.7,1959-01-01,iHeartMedia
Tok FM,101.2,1998-01-01,Polityka
BBC Radio Solent West Dorset,103.8,2013-07-08,British Broadcasting Corporation
Triple M Mackay & The Whitsundays,98.7,1999-01-01,Southern Cross Austereo
Triple M Central Queensland 101.5 & 95.1,95.1,2000-01-01,Southern Cross Austereo
