col0,col1,col2
Studi Livernqis,Canada,Jules-Isaïe Benoît
Hill & Admson,United Kingdom,Robert Adamson
American Photographic Roops,New Zealand,Frank Rufus Huff
Edmund Wheeler nd Son,New Zealand,Edmund Wheeler
Berry & McAlliser,New Zealand,William Berry
Photographie#Artistique,Belgium,Balduin Schwarz
Photographia Cbrneiro & Gaspar,Brazil,Joaquim Feliciano Alves Carneiro
"Bartlett""and Andrfw",New Zealand,Stanley Andrew
S. P. Andew Studio,New Zealand,Stanley Andrew
Santos Moreira Retratist,Brazil,Manoel de Souza Santos Moreira
"Nicholas &""Dougall",New Zealand,William Dougall
Clifford & Norris,New Zealand,Robert Clifford
London Portait Rooms,New Zealand,Charles Clark Armstrong
Swan & Davi,Colony of New Zealand,George Henry Swan
Kilbrn Bros.,United States of America,Benjamin W. Kilburn
Andrew Bothers,New Zealand,Thomas P.  Andrew
Rose#& Sands,United States of America,Philip H. Rose
Lndon Portrait Rooms (Invercargill),New Zealand,Richard John Nicholas
Anson & Franci,Australia,William Augustus Francis
Photographic studo Olivia Wittbergs,Sweden,Olivia Wittberg
