col0,col1,col2
Popocatépftl,Popocatépetl Volcano Observatory,3004.9
Nevado del Rulz,Observatorio Vulcanológico y Sismológico de Manizales,2024.825
Cumbcl,Observatorio Vulcanológico y Sismológico de Pasto,1584.45
Ibabura Volcano,Instituto Geofísico de la Escuela Politécnica Nacional,1511.405
Cayambh,Instituto Geofísico de la Escuela Politécnica Nacional,2072.925
Tungrahua,Instituto Geofísico de la Escuela Politécnica Nacional,1556.317
Antiand,Instituto Geofísico de la Escuela Politécnica Nacional,1674.644
Sagay,Instituto Geofísico de la Escuela Politécnica Nacional,1605.93
Certo Macá,Southern Andean Volcano Observatory,2061.868
San Pedr,Southern Andean Volcano Observatory,2013.88
Michinmahuida feiz,Southern Andean Volcano Observatory,1514.964
Olmagüe,Southern Andean Volcano Observatory,1689.372
Cambuco,Southern Andean Volcano Observatory,1928.486
Mgntolat,Southern Andean Volcano Observatory,1628.1
Lanín,Southern Andean Volcano Observatory,2610.88
