col0,col1,col2,col3
Almunge parish,23,2135,2810
Almundsryd parish,138,1695,2231
Allerum parish,46,5019,6824
Algutstorp parish,133,4284,6331
Algutsrum parish,46,1250,1601
Algutsboda parish,191,1187,1601
Agunnaryd parish,154,484,602
Adolfsberg parish,43,5692,8125
Hammarby parish,21,11617,22747
Adolf Fredriks parish,27,4642,8449
Bringetofta,240,219,263
Brevik,115,303,386
Bredaryd,176,1622,2082
Bredared,164,960,1188
Brastad,64,2230,3066
Brandstorp Parish,175,501,623
Bottna,25,156,238
Bosebo,176,119,137
Borgvattnet,424,135,163
Borgholms parish,4,2352,3151
