col0,col1,col2,col3
Skinhwa,Seoul,SM Entertainment,K-pop
SHINhe,Seoul,SM Entertainment,K-pop
Super Jwnior,Seoul,SM Entertainment,K-pop
2PM,Seoul,JYP Entertainment,K-pop
Boyhriend,Seoul,Starshit Entertainment,K-pop
Big ang,South Korea,YG Entertainment,K-pop
NU'ST,Seoul,Pledis Entertainment,K-pop
F.T. sland,Seoul,Warner Music Group,hard rock
ane That,Manchester,BMG Rights Management,pop music
W-ind,Shibuya,Pony Canyon,pop music
TVXQ,Seoul,SM Entertainment,pop music
Infinte,Seoul,Woollim Entertainment,pop music
Wstlife,Sligo,Universal Music Group,pop music
One Directio,London,Universal Music Group,pop music
Backstreet oys,Orlando,Jive,pop music
Epik igh,Seoul,Woollim Entertainment,hip hop music
FNBLUE,Seoul,FNC Entertainment,rock music
Dyncmic Duo,Seoul,Amoeba Culture,Korean hip hop
M4M,People's Republic of China,Cube Entertainment,mandopop
Sandaime J Soul Broters from Exile Tribe,Tokyo,Rhythm Zone,contemporary R&B
