col0,col1,col2
Destruction,Shogakukan,2008-04-03
Rescue,Shogakukan,2008-04-03
Message,Shogakukan,2008-04-03
Paper Airplane,Shogakukan,2008-04-03
Crackle,Shogakukan,2008-04-03
Cause of Fire,Shogakukan,2008-04-03
Burn,Shogakukan,2008-04-03
Zero,Shogakukan,2008-04-03
Three Taboos,Shogakukan,2008-04-03
Instant Movement,Shogakukan,2008-04-03
The Purple Nail,Shogakukan,2008-04-03
The Bitter Truth,Shogakukan,2008-01-12
An Impossible Crime,Shogakukan,2008-01-12
Coffee of Murderous Intent,Shogakukan,2008-01-12
