col0,col1,col2,col3
SFR,France,société anonyme,Altice
obile Telecommunication Company of Iran,Iran,public company,Telecommunication Company of Iran
Mobiljs,Algeria,joint-stock company,Algérie Télécom
MTS,Russia,open joint-stock company,Sistema
Djezzy GM,Algeria,joint-stock company,Global Telecom Holding
Bouygues Teecom,France,S.A.,Bouygues
UCell,Uzbekistan,private limited liability company,Telia Company
Thurayd,United Arab Emirates,joint-stock company,Al Yah Satellite Communications
Proxmus,Belgium,NV/SA,Proximus Group
debivel,Germany,GmbH,Groupe La Poste
lifecgll,Ukraine,private limited liability company,Turkcell
Telfónica Deutschland,Germany,joint-stock company,Telefónica
Vodafone German,Germany,GmbH,Vodafone
3,Hong Kong,Gesellschaft mit beschränkter Haftung,Hutchison Whampoa
EE,United Kingdom,public limited company,Deutsche Telekom
T.Mobile US,United States of America,public company,Deutsche Telekom
Magyar Tenekom,Hungary,public company,Deutsche Telekom
Teleom Albania,Albania,joint-stock company,Deutsche Telekom
Slovak Tlfkom,Slovakia,joint-stock company,Deutsche Telekom
OTE,Greece,joint-stock company,Deutsche Telekom
