col0,col1,col2
Trial of Cilostazol in Symptomatic Intracranial Arterial Stenosis II,Hong Kong,Asan Medical Center
National Marrow Donor Program Long-Term Donor Follow-Up,Puerto Rico,Center for International Blood and Marrow Transplant Research
Effectiveness of Text Message-based Rehabilitation Program for Patients With Peripheral Artery Disease,Hong Kong,Caritas Institute of Higher Education
Research Study for Treatment of Children and Adolescents With Acute Myeloid Leukaemia 0-18 Years,Hong Kong,Västra Götaland Regional Council
"Apheresis and Specimen Collection Procedures to Obtain Plasma, Peripheral Blood Mononuclear Cells (PBMCs) and Other Specimens for Research Studies",Puerto Rico,National Institute of Allergy and Infectious Diseases
More Options for Children and Adolescents (MOCHA): Oral and Long-Acting Injectable Cabotegravir and Rilpivirine in HIV-Infected Children and Adolescents,Puerto Rico,National Institute of Allergy and Infectious Diseases
Safety and Immunotherapeutic Activity of an Anti-PD-1 Antibody (Cemiplimab) in HIV-1-infected Participants on Suppressive cART,Puerto Rico,National Institute of Allergy and Infectious Diseases
HIV-1-Gag Conserved-Element DNA Vaccine as Therapeutic Vaccination in HIV-Infected Persons With Viral Suppression on Antiretroviral Therapy,Puerto Rico,National Institute of Allergy and Infectious Diseases
Atazanavir/Ritonavir Maintenance Therapy,Puerto Rico,National Institute of Allergy and Infectious Diseases
Safety of Saquinavir and High Doses of Lopinavir/Ritonavir in Children With HIV,Puerto Rico,National Institute of Allergy and Infectious Diseases
