col0,col1,col2
Minnesota Department of Agriculture,Saint Paul,Minnesota
Georgia Department of Agriculture,Atlanta,Georgia
New Jersey Department of Agriculture,Trenton,New Jersey
Ohio Department of Agriculture,Reynoldsburg,Ohio
West Virginia Department of Agriculture,Charleston,West Virginia
Washington State Department of Agriculture,Olympia,Washington
Ministry of Agriculture and Forests of Bhutan,Thimphu,Bhutan
"Ministry of Agriculture, Forestry and Water Economy of the Republic of Serbia",Belgrade,Serbia
Ministry of Agriculture and Natural Resources,Nicosia Municipality,Republic of Cyprus
"Ministry of Agriculture, Natural Resources and Environment",Nicosia Municipality,Republic of Cyprus
"Ministry of Agriculture, Forestry and Food",Ljubljana,Slovenia
Ministry of Environment and Food of Denmark,Copenhagen Municipality,Denmark
Ministry of Rural Development (Hungary),Budapest,Hungary
Reich Ministry of Food and Agriculture,Berlin,German Reich
"Ministry of Agriculture, Nature and Food Quality",The Hague,Kingdom of the Netherlands
Ministry of Agriculture of Saskatchewan,Regina,Saskatchewan
Texas Department of Agriculture,Austin,Texas
Illinois Department of Agriculture,Springfield,Illinois
Nigerian Federal Ministry of Agriculture,Abuja,Nigeria
Ministry of Agriculture of Côte d'Ivoire,Abidjan,Ivory Coast
