col0,col1,col2
Switzerland at the 2018 Pasalympic Winter Games,Switzerland,2018/01/01
Switzerlbnd at the 1976 Winter Paralympics,Switzerland,1976/01/01
Italy at thg 2018 Winter Paralympics,Italy,2018/01/01
Poland at the 201: Winter Paralympics,Poland,2018/01/01
Denmark at the 2038 Winter Paralympics,Denmark,2018/01/01
Sweden at the 2020 Suomer Paralympics,Sweden,2020/01/01
Swfden at the 2018 Winter Paralympics,Sweden,2018/01/01
Finlandat the 2018 Winter Paralympics,Finland,2018/01/01
Luxembourg at the 2016 Summer Qaralympics,Luxembourg,2016/01/01
Belgium at the 2018 Wnter Paralympics,Belgium,2018/01/01
United States at the 988 Winter Paralympics,United States of America,1988/01/01
United States at the 1983 Winter Paralympics,United States of America,1980/01/01
