col0,col1,col2
Berghahn Books,United States of America,United States of America
Avon,United States of America,United States of America
McClelland & Stewart,Canada,Canada
ECW Press,Canada,Canada
Van Dieren,France,France
McGraw-Hill Education,United States of America,United States of America
Allen & Unwin,Australia,United States of America
Routledge,United Kingdom,United Kingdom
Fronda,Poland,Poland
Alfred A. Knopf,United States of America,United States of America
Simon & Schuster,United States of America,United States of America
Beltz & Gelberg,Germany,Germany
Taylor & Francis,United Kingdom,United Kingdom
