col0,col1,col2
Guadeloupe at the CONCACAF Gold Cup,association football,Guadeloupe
Gibraltar at the 2018 European Athletics Championships,athletics,Gibraltar
Gibraltar at the 1978 European Athletics Championships,athletics,Gibraltar
Gibraltar at the 2016 European Athletics Championships,athletics,Gibraltar
Northern Mariana Islands at the 2017 World Aquatics Championships,water sport,Northern Mariana Islands
Guam at the 2017 World Aquatics Championships,water sport,Guam
Puerto Rico at the 2017 World Aquatics Championships,water sport,Puerto Rico
Puerto Rico at the 2020 Summer Olympics,Olympic sport,Puerto Rico
Gibraltar at the 2014 European Athletics Championships,athletics,Gibraltar
Puerto Rico at the 2013 World Aquatics Championships,water sport,Puerto Rico
Puerto Rico at the 2015 World Aquatics Championships,water sport,Puerto Rico
Wales at the FIFA World Cup,association football,Wales
CIS at the Hopman Cup,tennis,Commonwealth of Independent States
Gibraltar at the 2012 European Athletics Championships,athletics,Gibraltar
Great Britain at the Hopman Cup,tennis,United Kingdom
Saudi Arabia at the FIFA World Cup,association football,Saudi Arabia
Puerto Rico at the 2011 World Aquatics Championships,water sport,Puerto Rico
Guam at the 2011 World Aquatics Championships,water sport,Guam
Gibraltar at the 2010 European Athletics Championships,athletics,Gibraltar
Faroe Islands at the 2011 World Aquatics Championships,water sport,Faroe Islands
