col0,col1,col2
Students Union of Bhutan,Kanglung,1988-01-01
Social Democratic Women in Finland,Ympyrätalo,1979-05-27
comité Justice-Égalité,Rue François-Ier,1896-01-01
Tin Shui Wai New Force,Tin Shui Wai,2014-11-01
Traditionalist Workers Party,Paoli,2013-01-01
Southern Society,Tulchyn,1821-01-01
Beijing Students' Autonomous Federation,Old Summer Palace,1989-04-23
Shiji Seitō Nashi,Kamata,2013-07-01
National Council of European Resistance,15th arrondissement of Paris,2017-11-09
Labour for a Referendum,Westminster,2013-05-13
Local Nonpartisan Government Activists,Oleśnica,2014-01-01
Patriotic Union of Cuba,Santiago de Cuba,2011-08-24
Russian Fascist Organization,Harbin,1925-01-01
Nacionalist Revolutionary Movement (Puerto Rico),San Juan,2015-07-25
Związek Legionistów Polskich,Kraków,1918-01-01
Town of Capellades,Capellades,2007-01-01
Union of Young Communists of Czechoslovakia,Brno,2008-01-01
Unity and Municipal Progress,Torroella de Montgrí,1983-01-01
Podemos Región de Murcia,Murcia,2014-01-17
Republican Alternative Party,Baku,2009-01-01
