col0,col1,col2,col3
Brzeżański Battalion of National Defense,1937-01-01,Berezhany,Second Polish Republic
Border Protection Forces in Cieszyn,1948-01-01,Cieszyn Castle,Poland
Border Protection Forces in Ustroń,1951-01-01,Ustroń,Poland
Border Protection Forces in Ustroń,1948-01-01,Ustroń,Poland
Border Protection Forces in Prudnik,1948-01-01,Prudnik,Poland
Border Protection Forces in Żywiec,1951-01-01,Żywiec,Poland
5 Service Battalion,1968-01-01,CFB Valcartier,Canada
"Batalion ON ""Bydgoszcz""",1939-01-01,Bydgoszcz,Second Polish Republic
1 / II Bataillon,1919-01-01,Lublin,Poland
British Battalion,1937-01-01,Albacete,United Kingdom
