col0,col1,col2
"Mateřská škola, Vrchlického nábřeží 1a, České Budějovice",1996-03-27,public-benefit corporation
"Mateřská škola, J. Opletala 22, České Budějovice",1996-03-27,public-benefit corporation
Mateřská škola,1996-03-27,public-benefit corporation
"Mateřská škola, Zeyerova 33, České Budějovice",1996-03-27,public-benefit corporation
"Mateřská škola, Nerudova 53, České Budějovice",1996-03-27,public-benefit corporation
"Mateřská škola, Jizerská 4, České Budějovice",1996-03-27,public-benefit corporation
"Mateřská škola, Dlouhá 35, České Budějovice",1996-03-27,public-benefit corporation
Mateřská škola,1996-03-22,public-benefit corporation
Mateřská škola,1996-04-01,public-benefit corporation
Mateřská škola,1997-06-30,public-benefit corporation
"Mateřská škola ""Čtyřlístek"" Benešov, Bezručova 1948 - příspěvková organizace",1996-03-22,public-benefit corporation
MŠ U Uranie,1996-02-23,public-benefit corporation
MŠ Nad Kazankou,1996-02-23,public-benefit corporation
"Mateřská škola, Praha 7, Nad Štolou 6",1996-02-23,public-benefit corporation
"Mateřská škola, Praha 7, Letohradská 1a",1996-02-23,public-benefit corporation
Fak.MŠ při PF UK,1996-02-23,public-benefit corporation
ZŠ a MŠ J. A. Komenského,1930-09-01,public-benefit corporation
"Základní škola a Mateřská škola, Praha 6, náměstí Svobody 2",1996-05-29,public-benefit corporation
ZŠ a MŠ Emy Destinnové,1930-09-01,public-benefit corporation
ZŠ a MŠ Antonína Čermáka,2002-01-01,public-benefit corporation
