col0,col1,col2,col3,col4
2020 24 Hours of Le Mans,France,2020-06-13,Automobile Club de l'Ouest,sports car racing
2019 24 Hours of Le Mans,France,2019-06-15,Automobile Club de l'Ouest,sports car racing
2018 24 Hours of Le Mans,France,2018-06-16,Automobile Club de l'Ouest,sports car racing
2017 24 Hours of Le Mans,France,2017-01-01,Automobile Club de l'Ouest,auto racing
2016 24 Hours of Le Mans,France,2016-01-01,Automobile Club de l'Ouest,auto racing
2015 24 Hours of Le Mans,France,2015-01-01,Automobile Club de l'Ouest,auto racing
2013 24 Hours of Le Mans,France,2013-01-01,Automobile Club de l'Ouest,auto racing
2010 24 Hours of Le Mans,France,2010-01-01,Automobile Club de l'Ouest,auto racing
2009 24 Hours of Le Mans,France,2009-01-01,Automobile Club de l'Ouest,auto racing
2006 24 Hours of Le Mans,France,2006-01-01,Automobile Club de l'Ouest,auto racing
2014 24 Hours of Le Mans,France,2014-01-01,Automobile Club de l'Ouest,motorsport
2012 24 Hours of Le Mans,France,2012-01-01,Automobile Club de l'Ouest,motorsport
2011 24 Hours of Le Mans,France,2011-01-01,Automobile Club de l'Ouest,motorsport
2008 24 Hours of Le Mans,France,2008-01-01,Automobile Club de l'Ouest,motorsport
2007 24 Hours of Le Mans,France,2007-01-01,Automobile Club de l'Ouest,motorsport
2005 24 Hours of Le Mans,France,2005-01-01,Automobile Club de l'Ouest,motorsport
2004 24 Hours of Le Mans,France,2004-01-01,Automobile Club de l'Ouest,motorsport
2002 24 Hours of Le Mans,France,2002-01-01,Automobile Club de l'Ouest,motorsport
2000 24 Hours of Le Mans,France,2000-01-01,Automobile Club de l'Ouest,motorsport
1969 24 Hours of Le Mans,France,1969-01-01,Automobile Club de l'Ouest,motorsport
