col0,col1,col2,col3
John,cotton,Suriname,plantation
Johanneszoon,coffee bean,Suriname,plantation
Johanneshoop,coffee bean,Suriname,plantation
Johannesburg,wood,Suriname,plantation
Johanna Petronella,wood,Suriname,plantation
Johanna Maria,cotton,Suriname,plantation
Johanna Margaretha,coffee bean,Suriname,plantation
Johanna en de Zwarigheid,cotton,Suriname,plantation
Johanna Charlotta,cotton,Suriname,plantation
Johanna Catharina,coffee bean,Suriname,plantation
Johan en Margaretha,coffee bean,Suriname,plantation
Jeckelsburg,cotton,Suriname,plantation
Java,coffee bean,Suriname,plantation
