col0,col1,col2,col3
La Redoute-Motobécane 1983,Jérôme Simon,1983-12-31,La Redoute-Cycles MBK
La Redoute 1984,Jérôme Simon,1984-12-31,La Redoute-Cycles MBK
La Redoute-Cycles MBK 1985,Jérôme Simon,1985-12-31,La Redoute-Cycles MBK
La Redoute-Motobécane 1983,Christian Levavasseur,1983-12-31,La Redoute-Cycles MBK
La Redoute 1984,Christian Levavasseur,1984-12-31,La Redoute-Cycles MBK
La Redoute-Motobécane 1983,Paul Sherwen,1983-12-31,La Redoute-Cycles MBK
La Redoute 1984,Paul Sherwen,1984-12-31,La Redoute-Cycles MBK
La Redoute-Cycles MBK 1985,Thierry Claveyrolat,1985-12-31,La Redoute-Cycles MBK
La Redoute-Motobécane 1983,Christian Jourdan,1983-12-31,La Redoute-Cycles MBK
La Redoute-Cycles MBK 1985,Pierre-Henri Menthéour,1985-12-31,La Redoute-Cycles MBK
La Redoute-Motobécane 1983,Ferdi Van Den Haute,1983-12-31,La Redoute-Cycles MBK
La Redoute 1984,Ferdi Van Den Haute,1984-12-31,La Redoute-Cycles MBK
La Redoute-Cycles MBK 1985,Ferdi Van Den Haute,1985-12-31,La Redoute-Cycles MBK
La Redoute-Motobécane 1982,Jean-Luc Vandenbroucke,1982-12-31,La Redoute-Cycles MBK
