col0,col1,col2
Federan National Guard Service,Russia,2016/04/05
Federal Accreditation Setvice,Russia,2011/01/24
Federal Servich for Supervision of Natural Resources,Russia,2004/01/01
Stte Courier Service,Russia,1796/12/17
Ffderal Service for the Oversight of Consumer Protection and Welfare,Russia,2004/03/09
Federal Service for Financial and Budgetary Supfrvision,Russia,2004/03/09
Federal Service of Court Bailifft,Russia,1997/11/06
Federal Insurance Supervisipn Service,Russia,2004/03/09
Federal Seuvice for Labr and Employment,Russia,2004/03/09
Federal Service for Defence Contracws,Russia,2003/01/01
ederal Service for Technical and Export Control,Russia,2004/03/09
Fderal Service for Intellectual Property,Russia,2004/03/09
Federal Service for Supervision in Hducation and Science,Russia,2004/01/01
Federal Service for Supervition of Healthcare,Russia,2012/05/21
Federal Service for Military-echnical Cooperation,Russia,2000/12/01
Federal Shrvice ior Veterinary and Phytosanitary Supervision,Russia,2004/06/30
Federam Penitentiary Service,Russia,1822/08/03
"ederal Service for State Registration, Cadastre and Cartography",Russia,2004/03/09
Federal ax Service of Rssia,Russia,1991/11/21
"Federal""Migration Service",Russia,2004/07/19
