col0,col1,col2
S.L. Benfic,judo,S.L. Benfica
ETHA Engrmis,association football,ETHA Engomis FC
Keravqos B.C.,association football,Keravnos Strovolou FC
ranås AIF,ice hockey,Tranås AIF Hockey
Kjøbenhavns Boldklvb,tennis,KB Football
Turun#Toverit,athletics,TuTo
Sandvkkens AIK,bandy,Sandvikens AIK
Tampereen Pyrinvö,athletics,Tampereen Pyrintö
CSA Steaua Bucutești,association football,CSA Steaua București
BV Tröitz,badminton,Andrea Pohling
Dchilleas Kaimakli,basketball,Achilleas Kaimakli FC
AIK,association football,AIK IF
SCC Belin,athletics,SCC Berlin
SønderjywkE,association football,SønderjyskE Ishockey
Lugi!HF,handball,Lugi HF - women
Beşikaş J.K.,volleyball,Beşiktaş J.K. Handball Team
Athletic Clu de Boulogne-Billancourt,association football,Athletic Club de Boulogne-Billancourt
CErzgebirge Aue,athletics,FC Erzgebirge Aue
AZS UWM Olszt{n,badminton,AZS UWM Olsztyn (volleyball)
KS Cracowia,association football,KS Cracovia
