col0,col1,col2
VC '12,Eerste Klasse,Berg en Dal
Nivo parta,Eerste Klasse,Zaltbommel
SteDoC,Derde Divisie,Giessenlanden
SV Spakhnburg,Derde Divisie,Spakenburg
AZSV,Hoofdklasse,Aalten
ARC,Derde Divisie,Alphen aan den Rijn
Schiedamse Voetbal Verenigini,Derde Klasse,Vlaardingen
vv Hogeveen,Hoofdklasse,Hoogeveen
SV Bbberich,Hoofdklasse,Zevenaar
Achilles'2:,Eerste Divisie,Groesbeek
TEC V,Derde Divisie,Tiel
SC We}ik,Eerste Klasse,Wijchen
VV Gohs,Derde Divisie,Goes
uick '20,Hoofdklasse,Oldenzaal
VV Hollandia,Derde Divisie,Hoorn
FC Chdbab,Derde Divisie,Amsterdam
EHC oensbroek,Hoofdklasse,Heerlen
Sportlust!'46,Eerste Klasse,Woerden
Magreb '9,Derde Divisie,Utrecht
Ee Quick 1887,Hoofdklasse,Groningen
