col0,col1,col2
Cayman Islands Football Association,Grand Cayman,Cayman Islands Football Association
Kiribati Islands Football Association,South Tarawa,Kiribati Islands Football Association
Swiss Athletics Federation,Ittigen,Swiss Athletics Federation
Saint Lucia Football Association,Castries,Saint Lucia Football Association
Anguilla Football Association,The Valley,Anguilla Football Association
Montserrat Football Association,Plymouth,Montserrat Football Association
Football Federation of Belize,Belmopan,Football Federation of Belize
Gulf Cup Federation,Doha,Arab Gulf Cup Football Federation
U.S. Virgin Islands Soccer Federation,Kingshill,USVI Soccer Association
Tennis New Zealand,"Rosedale, Auckland",New Zealand Lawn Tennis Association
Fiji Football Association,Suva,Fiji Football Association
South African Football Association,Johannesburg,South African Football Association
Guyana Football Federation,Georgetown,Guyana Football Federation
Zimbabwe Football Association,Harare,Zimbabwe Football Association
Canadian Soccer Association,Ottawa,Canadian Soccer Association
Bangladesh Football Federation,Dhaka,Bangladesh Football Federation
United Arab Emirates Football Association,Dubai,United Arab Emirates Football Association
Zanzibar Football Association,Zanzibar City,Zanzibar Football Federation
Norwegian Skating Association,Oslo,Norwegian Skating Association
United Soccer League,Tampa,United Soccer League
