col0,col1,col2
Restoration Church of Jesus Christ,Antonio A. Feliz,1985-01-01
Presbyterian Reformed Church,John Murray,1965-11-17
Christian and Missionary Alliance,Albert Benjamin Simpson,1887-01-01
Assembleias de Deus,Daniel Berg,1911-01-01
Universal Church of the Kingdom of God,Edir Macedo,1977-01-01
Kimbanguism,Simon Kimbangu,1921-01-01
Brazilian Catholic Apostolic Church,Carlos Duarte Costa,1945-01-01
Palmarian Catholic Church,Clemente Domínguez y Gómez,1975-01-01
Free Presbyterian Church of Ulster,Ian Paisley,1951-01-01
Global Church of God,Living Church of God,1992-01-01
Free Presbyterian Church of Victoria,James Forbes,1846-01-01
Church of Jesus Christ–Christian,Wesley A. Swift,1946-01-01
Full Gospel Baptist Church Fellowship,Paul S. Morton,1994-01-01
Christ Catholic Church,Karl Pruter,1968-01-01
Hindustani Covenant Church,Mission Covenant Church of Sweden,1963-01-01
Spirit of Jesus Church,Murai Jun,1941-01-01
Intercontinental Church of God,Garner Ted Armstrong,1998-01-01
Mar Thoma Syrian Church in Malaysia,Thomas the Apostle,1936-01-01
