col0,col1,col2
Rhein-Nahe-Nahverkehrsverbund,Gesellschaft mit beschränkter Haftung,Ingelheim am Rhein
Salzburger Verkehrsverbund,public company,Salzburg
Bodensee-Oberschwaben Verkehrsverbund,GmbH,Ravensburg
Regensburger Verkehrsverbund,GmbH,Regensburg
Regionalverkehr Küste,GmbH,Rostock
Verkehrsverbund Rhein-Neckar,GmbH,Mannheim
Mitteldeutscher Verkehrsverbund,GmbH,Leipzig
Verkehrsverbund Rhein-Ruhr,Public law institute,Essen
Verkehrsverbund Tirol,Gesellschaft mit beschränkter Haftung,Innsbruck
Magdeburger Regionalverkehrsverbund,GmbH,Magdeburg
