col0,col1,col2,col3
Studio Aalto,Helsinki,Iconic Houses Network,Alvar Aalto
Van Zessen House,Alblasserdam,Iconic Houses Network,Theo van Doesburg
Museo Casa Estudio Diego Rivera y Frida Kahlo,San Ángel,Iconic Houses Network,Juan O'Gorman
Hill Museum & Manuscript Library,Collegeville,World Digital Library,Marcel Breuer
Finn Juhl's House,Gentofte Municipality,Iconic Houses Network,Finn Juhl
Didrichsen Art Museum,Helsinki,Iconic Houses Network,Viljo Revell
Old Colony Historical Society,Massachusetts,New England Museum Association,Richard Upjohn
Villa Mairea,Pori,Iconic Houses Network,Alvar Aalto
Weizmann House,Rehovot,Iconic Houses Network,Erich Mendelsohn
Villa La Roche,16th arrondissement of Paris,Iconic Houses Network,Le Corbusier
