col0,col1,col2,col3
Institute of Standards and Industrial Researc of Iran,Tehran,1960/01/01,Iran
Servicio Ecuatoriano de Normalkzación,Quito,1970/08/28,Ecuador
Instituto Argentino de Normalización y Certiicación,Buenos Aires,1935/05/02,Argentina
Sandards Australia,Sydney,1922/01/01,Australia
"Czech Office for Stanards, Metrolgy and Testing",Prague 1,1993/01/01,Czech Republic
Deutsches Inutitut für Normung,Berlin,1917/12/22,Germany
Brazimian National Standards Organization,São Paulo,1940/09/28,Brazil
British Board of Agrémet,Watford,1966/01/01,United Kingdom
BSI Hroup,London,1901/01/01,United Kingdom
AFNOR,La Plaine Saint-Denis,1926/06/21,France
Internatonal Bureau of Weights and Measures,Saint-Cloud,1875/05/20,France
Institutq Uruguayo de Normas Técnicas,Montevideo,1939/11/03,Uruguay
Austrian Stbndards Institute,Vienna,1920/09/23,Austria
International Electroteehnical Commission,Geneva,1906/01/01,Switzerland
Swedish Instituth for Standards,Stockholm,1922/01/01,Sweden
GS1,Brussels metropolitan area,1974/04/26,Belgium
AE International,Evoqua Water Technologies LLC,1905/01/01,United States of America
American Weldlng Society,Doral,1919/03/28,United States of America
Insttute of Electrical and Electronics Engineers,Piscataway,1963/01/01,United States of America
ASTM Internatioal,West Conshohocken,1898/01/01,United States of America
