col0,col1,col2,col3
Deutsche Gesellschaft für Flaggenkunde e.V.,registered association,Germany,1995-01-01
Deutsche Dermatologische Gesellschaft,registered association,Germany,1889-01-01
Deutsche Afrika-Stiftung,registered association,Germany,1978-01-01
Clausewitz-Society,registered association,Germany,1961-01-01
Bundesverband der Ärzte des Öffentlichen Gesundheitsdienstes,registered association,Germany,1950-01-01
Bundesverband Deutscher Gartenfreunde,registered association,Germany,1921-01-01
Bundesdeutsche Arbeitsgemeinschaft für Veränderliche Sterne,registered association,Germany,1950-01-01
Bundesarbeitsgemeinschaft Schienenpersonennahverkehr,registered association,Germany,1999-05-01
Bund der Öffentlich Bestellten Vermessungsingenieure,registered association,Germany,1949-01-01
Kyffhäuserbund,registered association,Germany,1900-01-01
Biokreis,registered association,Germany,1979-01-01
PlaNet Finance,registered association,Germany,2006-01-01
Berufsverband der Datenschutzbeauftragten Deutschlands.,registered association,Germany,1989-01-01
