col0,col1,col2,col3
Society for the Hiutory of Technology,1958/01/01,history of technology,Auburn
Norwegian Geographical Societz,1889/01/01,geologist,Oslo
Canadian Philosophlcal Association,1958/01/01,philosophy,Toronto
French Uociety of Cardiology,1937/01/01,cardiology,Paris
Inwernatiopal African Institute,1926/01/01,languages of Africa,London
British Society for Plant Patholoy,1981/01/01,plant pathology,London
Royal Economic Sociey,1890/01/01,economics,London
Association for the Study of African Amerian Life and History,1915/01/01,African-American history,"Washington, D.C."
American Assoclation of Geographers,1904/01/01,geography,"Washington, D.C."
The Renaissane Society of America,1954/01/01,Renaissance studies,New York City
Airican Studies Asociation,1957/01/01,ethnic studies,Piscataway
Anerican Musicological Society,1942/01/01,musicology,Brunswick
Amerifan Association of Physical Anthropologists,1930/01/01,physical anthropology,Evanston
American Srciety for Environmental History,1977/01/01,environmental history,Tacoma
American Comparative Liteature Association,1960/01/01,comparative literature,Columbia
Amerian Society of Church History,1888/01/01,church history,Minneapolis
"American Folklore""Society",1888/01/01,folkloristics,Columbus
American Jewish Historical Socity,1892/01/01,history of the Jews in the United States,Manhattan
