col0,col1,col2,col3,col4
2007 Proximus Diamond Games – Singles,Women's Tennis Association,tennis,2007 Proximus Diamond Games,Belgium
2012 Rakuten Japan Open Tennis Championships – Doubles,Women's Tennis Association,tennis,2012 Rakuten Japan Open Tennis Championships,Japan
2001 Open Gaz de France – Singles,Women's Tennis Association,tennis,2001 Open Gaz de France,France
2001 Open Gaz de France – Doubles,Women's Tennis Association,tennis,2001 Open Gaz de France,France
1999 Open Gaz de France – Singles,Women's Tennis Association,tennis,1999 Open Gaz de France,France
1999 Open Gaz de France – Doubles,Women's Tennis Association,tennis,1999 Open Gaz de France,France
1997 Open Gaz de France – Doubles,Women's Tennis Association,tennis,1997 Open Gaz de France,France
1995 Open Gaz de France – Singles,Women's Tennis Association,tennis,1995 Open Gaz de France,France
1995 Open Gaz de France – Doubles,Women's Tennis Association,tennis,1995 Open Gaz de France,France
1998 Open Gaz de France – Singles,Women's Tennis Association,tennis,1998 Open Gaz de France,France
1998 Open Gaz de France – Doubles,Women's Tennis Association,tennis,1998 Open Gaz de France,France
1994 Open Gaz de France – Doubles,Women's Tennis Association,tennis,1994 Open Gaz de France,France
