col0,col1,col2,col3,col4
Provincial Council of Valencia,Spain,1833-01-01,Valencia,open-access publisher
Diputación Provincial de Río Muni,Spain,1960-01-01,Bata,provincial deputation
Diputación Provincial de Fernando Poo,Spain,1960-01-01,Malabo,provincial deputation
Provincial Council of Alacant/Alicante,Spain,1822-01-01,Palacio Provincial de Alicante,provincial deputation
Diputación Provincial de Soria,Spain,1810-01-01,Soria,provincial deputation
Diputación Provincial de Oviedo,Spain,1835-01-01,Oviedo,provincial deputation
Diputación Provincial de Lugo,Spain,1836-01-01,Pazo de San Marcos,provincial deputation
Diputación Provincial de Castellón,Spain,1822-01-01,Castelló de la Plana,provincial deputation
Diputación Provincial de Lérida,Spain,1822-05-05,Palacio de la Diputación de Lérida,provincial deputation
Diputación Provincial de Valladolid,Spain,1813-01-01,Palacio de Pimentel,provincial deputation
Provincial Council of Valencia,Spain,1833-01-01,Valencia,provincial deputation
Diputación Provincial de Orense,Spain,1836-01-01,Ourense,provincial deputation
Diputación Provincial de Gerona,Spain,1822-01-01,Girona,provincial deputation
Diputación Provincial de Zamora,Spain,1813-10-10,Hospital de la Encarnación,provincial deputation
