col0,col1,col2,col3
Värriö Subarctic Research Station,Finland,Salla,1967-01-01
Soudan Underground Mine State Park,United States of America,Breitung Township,1884-01-01
U.S. Date & Citrus Station,United States of America,Indio,1907-01-01
Sermilik Station,Greenland,Sermersooq,1970-01-01
Kevo Subarctic Research Institute,Finland,Utsjoki,1958-01-01
Abisko research station,Sweden,Kiruna Municipality,1903-01-01
Zackenberg Station,Greenland,Northeast Greenland National Park,1997-01-01
Leskino,Russia,Taymyrsky Dolgano-Nenetsky District,1934-01-01
Mekrijärvi research center,Finland,Ilomantsi,1924-01-01
Station biologique de Roscoff,France,Roscoff,1872-01-01
Tvärminne Zoological Station,Finland,Hanko,1902-01-01
Panguana,Peru,Huanuco,1968-01-01
Oulanka Research Station,Finland,Kuusamo,1966-01-01
Post Office Research Station,United Kingdom,London Borough of Brent,1925-01-01
University Marine Biological Station Millport,United Kingdom,North Ayrshire,1885-01-01
Lammi Biological Station,Finland,Hämeenlinna,1953-01-01
Schneefernerhaus,Germany,Garmisch-Partenkirchen,1931-06-20
Himadri Station,India,Ny-Ålesund,2008-07-01
