col0,col1,col2
HC Plzeň,Martin Straka,Ondřej Kratěna
HC Lev Poprad,Radim Rulík,Ľuboš Bartečko
HC České Budějovice,Marian Jelínek,Zdeněk Kutlák
EHC München,Don Jackson,Michael Wolf
Piráti Chomutov,Vladimír Růžička,Michal Vondrka
PSG Berani Zlín,Antonín Stavjaňa,Ondřej Veselý
HC Kometa Brno,Libor Zábranský,Martin Zaťovič
VHK Vsetín,Jiří Dopita,Jaroslav Markovič
SaiPa,Tero Lehterä,Elmeri Kaksonen
HC Litvínov,Radim Rulík,Michal Travnicek
HC ’05 Banská Bystrica,Vladimír Országh,Michal Hudec
HC Slavia Praha,Milan Razým,Pavel Kolařík
HC Sparta Praha,František Výborný,Jaroslav Hlinka
HC Kladno,Miloslav Hořava,Pavel Patera
HC Oceláři Třinec,Václav Varaďa,Lukáš Krajíček
Metallurg Magnitogorsk,Ilja Petrowitsch Worobjow,Sergei Mozyakin
HC Pardubice,Miloš Holaň,Tomáš Rolinek
Philadelphia Flyers,Scott Gordon,Claude Giroux
HC Košice,Milan Jančuška,Martin Štrbák
St. Louis Blues,Craig Berube,Alex Pietrangelo
