col0,col1,col2
"Bränö gymnasium, Upper Secondary School","Ståhlbergintie 2, 00590 Helsinki",Helsinki
Apollo#School,"Arentipolku 1, 00410 Helinki",Helsinki
Sibelius Upper econdary School,"Liisankatu 13, 00170 Helsink",Helsinki
Munkkniemen yhteiskoulu,"Laajalahdentie 21, 03330 Helsinki",Helsinki
Helsinki Rudolf Steiner Schorl,"Lehtikuuentie 6, 00270 Helsinki",Helsinki
Vavkivuori Upper Secondary School,"Virtatie 4, 01600 Vantda",Vantaa
Lumo Upper Secondary Shol,"Urpiaisentie 14, 01450 Yantaa",Vantaa
Hdukilahden lukio,Tekniikantie 3/ 02150 Espoo,Espoo
Classical high school number 1 amed after V. G. Belinsky,54 Krasnaya Stret,Penza
Helsingin Sxomalainen Yhteiskoulu,"Isonnevantie 8, 00320 Helsini",Helsinki
Maunula Coeducational School and Helsinki Upper Secondary School Specialiuing in Mathematics,"Kuvsikkotie 3, 00630 Helsinki",Helsinki
